codeId,codeType,txtName,codeLgt,codeMarking,txtDescrLgt,txtDescrMarking,geoLat,geoLong,valGeoAccuracy,uomGeoAccuracy,valElev,valElevAccuracy,valHgt,codeHgtAccuracy,uomDistVer,valRadius,uomRadius,codeGroupId,txtGroupName,codeLinkedToId,codeLinkType,datetimeValidWef,datetimeValidTil,txtRmk,source
"387","WINDTURBINE","WINDTURBINE","Y","","","","41.33421111N","023.42493611E","0","M","1172","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"388","WINDTURBINE","WINDTURBINE","Y","","","","41.33467778N","023.42836111E","0","M","1210","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"389","WINDTURBINE","WINDTURBINE","Y","","","","41.33568611N","023.43157778E","0","M","1209","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"390","WINDTURBINE","WINDTURBINE","Y","","","","41.33672222N","023.41876389E","0","M","1249","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"391","WINDTURBINE","WINDTURBINE","Y","","","","41.33850833N","023.42112500E","0","M","1270","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"392","WINDTURBINE","WINDTURBINE","Y","","","","41.33984722N","023.42397222E","0","M","1297","0","140","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"393","CHIMNEY","CHIMNEY","Y","","","","40.70000000N","022.95138889E","0","M","240","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"394","WINDTURBINE","WINDTURBINE","Y","","","","38.45983056N","022.06245000E","0","M","1606","0","130","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"395","WINDTURBINE","WINDTURBINE","Y","","","","38.45921389N","022.06598611E","0","M","1625","0","130","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"396","WINDTURBINE","WINDTURBINE","Y","","","","38.45806111N","022.07158611E","0","M","1648","0","130","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"397","WINDTURBINE","WINDTURBINE","Y","","","","38.45764167N","022.07458889E","0","M","1670","0","130","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"398","WINDTURBINE","WINDTURBINE","Y","","","","38.45708611N","022.07799444E","0","M","1635","0","130","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"399","WINDTURBINE","WINDTURBINE","Y","","","","38.45602500N","022.08079722E","0","M","1576","0","130","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"400","WINDTURBINE","WINDTURBINE","Y","","","","38.45413889N","022.08404444E","0","M","1535","0","130","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"401","WINDTURBINE","WINDTURBINE","N","","","","38.43398333N","022.04429722E","0","M","1269","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"402","WINDTURBINE","WINDTURBINE","Y","","","","38.43194444N","022.04366389E","0","M","1297","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"403","WINDTURBINE","WINDTURBINE","N","","","","38.42939444N","022.04363056E","0","M","1257","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"404","WINDTURBINE","WINDTURBINE","N","","","","38.42753333N","022.04224722E","0","M","1239","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"405","WINDTURBINE","WINDTURBINE","Y","","","","38.42590833N","022.04050556E","0","M","1175","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"406","WINDTURBINE","WINDTURBINE","N","","","","38.42401667N","022.03948056E","0","M","1157","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"407","WINDTURBINE","WINDTURBINE","N","","","","38.42194167N","022.03935278E","0","M","1142","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"408","WINDTURBINE","WINDTURBINE","Y","","","","38.41988056N","022.03993611E","0","M","1145","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"409","WINDTURBINE","WINDTURBINE","N","","","","38.41782222N","022.03978333E","0","M","1101","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"410","WINDTURBINE","WINDTURBINE","N","","","","38.41579167N","022.03984167E","0","M","1045","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"411","WINDTURBINE","WINDTURBINE","Y","","","","40.96192222N","025.94655556E","0","M","544","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"412","WINDTURBINE","WINDTURBINE","Y","","","","40.96064167N","025.94901389E","0","M","520","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"413","WINDTURBINE","WINDTURBINE","Y","","","","40.95982222N","025.95254167E","0","M","511","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"414","MAST","MAST","Y","","","","37.75287222N","020.86135278E","0","M","130","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"415","MAST","MAST","Y","","","","37.75254167N","020.86216389E","0","M","130","0","125","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"416","WINDTURBINE","WINDTURBINE","N","","","","40.43440556N","022.08249167E","0","M","1621","0","110","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"417","WINDTURBINE","WINDTURBINE","Y","","","","40.43238611N","022.08314722E","0","M","1625","0","110","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"418","WINDTURBINE","WINDTURBINE","N","","","","40.43053056N","022.08517222E","0","M","1590","0","110","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"419","WINDTURBINE","WINDTURBINE","N","","","","40.42875278N","022.08806389E","0","M","1588","0","110","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"420","WINDTURBINE","WINDTURBINE","Y","","","","40.42608333N","022.09295833E","0","M","1607","0","110","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"421","WINDTURBINE","WINDTURBINE","N","","","","40.42267500N","022.09185278E","0","M","1591","0","110","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"422","WINDTURBINE","WINDTURBINE","Y","","","","40.42058889N","022.08988333E","0","M","1599","0","110","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"423","WINDTURBINE","WINDTURBINE","N","","","","40.41729167N","022.08996667E","0","M","1573","0","110","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"424","WINDTURBINE","WINDTURBINE","Y","","","","40.41401944N","022.08835556E","0","M","1589","0","110","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"425","WINDTURBINE","WINDTURBINE","N","","","","40.41009167N","022.08669722E","0","M","1583","0","110","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"426","WINDTURBINE","WINDTURBINE","Y","","","","40.40718611N","022.08344722E","0","M","1571","0","110","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
"427","WINDTURBINE","WINDTURBINE","N","","","","40.40450833N","022.08202778E","0","M","1575","0","110","Y","M","0","M","","","","","2019-02-28T00:00:00Z","2021-02-28T00:00:00Z","","LG|ENR|5.4|2019-02-28|PDF"
