codeId,codeType,txtName,codeLgt,codeMarking,txtDescrLgt,txtDescrMarking,geoLat,geoLong,valGeoAccuracy,uomGeoAccuracy,valElev,valElevAccuracy,valHgt,codeHgtAccuracy,uomDistVer,valRadius,uomRadius,codeGroupId,txtGroupName,codeLinkedToId,codeLinkType,datetimeValidWef,datetimeValidTil,txtRmk,source
10354,WINDTURBINE,STORLIDEN,YES,,FLG  R,,65.22019,18.903889,0,M,1936,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10355,WINDTURBINE,STORLIDEN,YES,,FLG  R,,65.21864,18.912971,0,M,2047,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10356,WINDTURBINE,ORREFORS,YES,,FLG W,,56.802803,15.676945,0,M,1142,0,558,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10357,WINDTURBINE,ORREFORS,YES,,F R,,56.80725,15.672139,0,M,1142,0,558,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10358,WINDTURBINE,ORREFORS,YES,,F R,,56.813084,15.665028,0,M,1165,0,558,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10359,WINDTURBINE,ORREFORS,YES,,FLG W,,56.81597,15.655694,0,M,1194,0,558,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10360,WINDTURBINE,ORREFORS,YES,,F R,,56.821278,15.653333,0,M,1211,0,558,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10361,WINDTURBINE,ORREFORS,YES,,F R,,56.825527,15.652249,0,M,1204,0,558,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10362,WINDTURBINE,ORREFORS,YES,,FLG W,,56.83114,15.654638,0,M,1188,0,558,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10363,WINDTURBINE,ORREFORS,YES,,F R,,56.828667,15.660555,0,M,1178,0,558,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10364,WINDTURBINE,ORREFORS,YES,,F R,,56.834473,15.660527,0,M,1188,0,558,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10365,WINDTURBINE,ORREFORS,YES,,FLG W,,56.832165,15.669889,0,M,1158,0,558,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10368,WINDTURBINE,KRÄKLINGBO,YES,,FLG  R,,57.44239,18.767166,0,M,486,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10372,MAST,HOVA,YES,,F R,,58.869583,14.151,0,M,755,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
10374,WINDTURBINE,BACKE,YES,,FLG  R,,63.762527,16.502611,0,M,1542,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10375,WINDTURBINE,BACKE,YES,,FLG  R,,63.760666,16.50975,0,M,1529,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10376,WINDTURBINE,ÅSBO,YES,,FLG  R,,58.25997,15.118722,0,M,1063,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10377,WINDTURBINE,ÅSBO,YES,,FLG  R,,58.26097,15.133361,0,M,1030,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10378,WINDTURBINE,ÅSBO,YES,,FLG  R,,58.265945,15.143444,0,M,994,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10379,WINDTURBINE,ÅSBO,YES,,FLG  R,,58.27386,15.154471,0,M,1043,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10380,WINDTURBINE,ÅSBO,YES,,FLG  R,,58.272972,15.162722,0,M,1017,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10381,WINDTURBINE,ÅSBO,YES,,FLG  R,,58.27508,15.147972,0,M,1027,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10382,WINDTURBINE,ÅSBO,YES,,FLG  R,,58.271,15.149667,0,M,1020,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10383,WINDTURBINE,ÅSBO,YES,,FLG  R,,58.270027,15.15675,0,M,1033,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10384,WINDTURBINE,ÅSBO,YES,,FLG  R,,58.26714,15.151,0,M,1027,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10385,WINDTURBINE,ÅSBO,YES,,FLG  R,,58.263527,15.121695,0,M,1040,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10386,WINDTURBINE,ÅSBO,YES,,FLG  R,,58.264557,15.134083,0,M,974,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10387,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.095108,18.211529,0,M,449,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10388,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.092194,18.211306,0,M,449,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10389,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.089222,18.211084,0,M,449,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10390,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.08636,18.210861,0,M,453,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10391,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.083443,18.210611,0,M,459,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10392,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.08047,18.21039,0,M,463,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10393,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.094555,18.218555,0,M,456,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10394,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.085636,18.217861,0,M,463,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10395,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.082775,18.217611,0,M,466,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10396,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.079914,18.21739,0,M,466,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10397,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.0915,18.218306,0,M,459,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10398,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.088528,18.218084,0,M,459,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10399,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.075417,18.203112,0,M,449,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10400,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.070053,18.202667,0,M,466,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10401,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.07275,18.20289,0,M,456,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10402,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.06736,18.202473,0,M,466,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10403,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.064636,18.202251,0,M,456,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10404,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.074776,18.209946,0,M,466,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10405,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.072083,18.209723,0,M,466,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10406,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.066666,18.209278,0,M,466,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10407,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.063915,18.209084,0,M,466,0,443,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10408,WINDTURBINE,SMÖJEN,YES,,FLG  R,,57.730724,18.952862,0,M,469,0,456,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10409,MAST,TJÄLLMO,YES,,F R,,58.769695,15.351111,0,M,948,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
10412,MAST,NÅDAGUBBLIDEN,YES,,F R,,65.11547,18.769138,0,M,1883,0,354,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
10413,WINDTURBINE,SJÖTORP,YES,,FLG  R,,58.862053,14.06025,0,M,801,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10414,WINDTURBINE,SJÖTORP,YES,,FLG  R,,58.857998,14.060056,0,M,801,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10415,MAST,VINDELN,YES,,F R,,64.256195,19.7745,0,M,1398,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
10416,WINDTURBINE,VACKERDALSBEGET,YES,,FLG  R,,61.066082,16.570723,0,M,1575,0,476,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10417,WINDTURBINE,VACKERDALSBERGET,YES,,FLG  R,,61.064693,16.583862,0,M,1549,0,476,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10418,WINDTURBINE,VACKERDALSBEGET,YES,,FLG  R,,61.067833,16.57875,0,M,1568,0,476,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10419,WINDTURBINE,APPUNA,YES,,FLG  R,,58.35986,14.960195,0,M,843,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10420,WINDTURBINE,APPUNA,YES,,FLG  R,,58.364166,14.957222,0,M,846,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10422,MAST,ALDERMYRBERGET,YES,,F R,,65.13472,20.09564,0,M,1739,0,361,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
10423,WINDTURBINE,KÄVLINGE,YES,,FLG  R,,55.827915,13.128944,0,M,515,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10424,WINDTURBINE,KÄVLINGE,YES,,FLG  R,,55.82625,13.1345,0,M,515,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10425,WINDTURBINE,KÄVLINGE,YES,,FLG  R,,55.824554,13.140083,0,M,518,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10426,WINDTURBINE,BORGHOLM,YES,,FLG  R,,56.835583,16.686527,0,M,499,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10427,WINDTURBINE,BORGHOLM,YES,,FLG  R,,56.83908,16.687555,0,M,502,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10428,WINDTURBINE,BORGHOLM,YES,,FLG  R,,56.84272,16.688639,0,M,499,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10429,WINDTURBINE,BORGHOLM,YES,,FLG  R,,56.846306,16.689693,0,M,492,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10432,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.10789,18.656971,0,M,2087,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10433,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.10369,18.665333,0,M,2054,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10434,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.10953,18.675861,0,M,2087,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10435,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.11569,18.671833,0,M,2093,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10436,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.11241,18.68261,0,M,2070,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10437,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.11586,18.691805,0,M,2024,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10438,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.11748,18.70514,0,M,2018,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10439,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.11158,18.71078,0,M,2037,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10440,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.114334,18.719584,0,M,2051,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10441,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.11686,18.72789,0,M,2064,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10442,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.11472,18.739695,0,M,2113,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10443,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.111,18.748556,0,M,2159,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10444,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.10686,18.759722,0,M,2123,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10445,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.11375,18.766666,0,M,2037,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10446,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.11447,18.786499,0,M,2018,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10447,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.115585,18.802305,0,M,1998,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10448,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.11111,18.806416,0,M,2024,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10449,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.11347,18.819307,0,M,2021,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10450,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.10758,18.84603,0,M,2047,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10451,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.10139,18.853277,0,M,2018,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10452,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.112495,18.662388,0,M,2096,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10453,WINDTURBINE,NÅDAGUBBLIDEN,YES,,FLG  R,,65.11256,18.83514,0,M,2034,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10454,MAST,TANNFLOHÖJDEN,YES,,F R,,63.474056,17.144667,0,M,2021,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
10455,MAST,VITBERGSHÖJDEN,YES,,F R,,63.46075,17.283722,0,M,1808,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
10456,MAST,BRÄNNAN,YES,,F R,,63.505554,17.362833,0,M,1601,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
10457,MAST,STORSJÖHÖJDEN,YES,,F R,,63.367496,17.362862,0,M,1752,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
10458,MAST,PAULIDEN,YES,,F R,,64.822136,17.57239,0,M,2169,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
10459,MAST,RÄFTBERGET,YES,,F R,,64.80892,17.35775,0,M,2306,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
10467,MAST,BJÖRKÖBY,YES,,F R,,57.487556,14.958166,0,M,1302,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
10468,WINDTURBINE,ÅMLIDEN,YES,,FLG  R,,65.0445,19.006416,0,M,2093,0,335,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10469,WINDTURBINE,TORSÅS,YES,,FLG  R,,56.390446,15.950527,0,M,607,0,476,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10470,WINDTURBINE,TORSÅS,YES,,FLG  R,,56.382137,15.932139,0,M,614,0,476,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10471,WINDTURBINE,TORSÅS,YES,,FLG  R,,56.38717,15.942889,0,M,620,0,476,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10472,WINDTURBINE,TORSÅS,YES,,FLG  R,,56.37486,15.909416,0,M,666,0,476,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10473,WINDTURBINE,TORSÅS,YES,,FLG  R,,56.379444,15.922473,0,M,630,0,476,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10474,WINDTURBINE,TORSÅS,YES,,FLG  R,,56.384556,15.919833,0,M,646,0,476,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10476,WINDTURBINE,HÖNEDAL,YES,,FLG  R,,56.076664,14.300222,0,M,463,0,374,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10477,WINDTURBINE,HÖNEDAL,YES,,FLG  R,,56.074028,14.301139,0,M,463,0,374,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10478,WINDTURBINE,HÖNEDAL,YES,,FLG  R,,56.07139,14.302055,0,M,459,0,374,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10479,MAST,HAURIDA,YES,,F R,,57.868694,14.559389,0,M,1385,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
10480,WINDTURBINE,KODE,YES,,FLG  R,,57.92492,11.871167,0,M,712,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10487,MAST,SKOGBYN,YES,,F R,,59.960556,16.392555,0,M,787,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
10488,WINDTURBINE,HEMLIDEN,YES,,FLG  R,,65.25731,18.944666,0,M,2021,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10489,WINDTURBINE,HEMLIDEN,YES,,FLG  R,,65.2597,18.95289,0,M,2008,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10490,WINDTURBINE,JOKKMOKKSLIDEN,YES,,FLG  R,,65.27342,18.951113,0,M,2218,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10491,WINDTURBINE,JOKKMOKKSLIDEN,YES,,FLG  R,,65.28716,18.973167,0,M,2080,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10492,WINDTURBINE,TALLBERGET,YES,,FLG  R,,65.29539,18.96053,0,M,2067,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10493,WINDTURBINE,TALLBERGET,YES,,FLG  R,,65.296524,18.949972,0,M,2093,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10494,WINDTURBINE,ST. SVEDBERGET,YES,,FLG  R,,60.3565,13.945416,0,M,2149,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
10495,WINDTURBINE,ST. SVEDBERGET,YES,,FLG  R,,60.351192,13.942862,0,M,2178,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
