codeGroup,groupInternalId,name,type,lighted,markingDescription,heightUnit,heightValue,elevationValue,latutide,longitude,defaultHeightFlag,verticalPrecision,lateralPrecision,obstacleRadius,linkedToGroupInternalId,linkType
,,VALDEMARSVIK,Mast,true,,ft,394,191.1096,58.21417,16.62111,false,,,,,
,,SKEDSHULT,Mast,true,,ft,394,155.1432,58.07139,16.551943,false,,,,,
,,STUDSVIK,Mast,true,,ft,394,157.2768,58.7725,17.38236,false,,,,,
,,TORÖ,Mast,true,,ft,351,140.8176,58.820637,17.844194,false,,,,,
,,BOGSTA/TYSTBERGA,Mast,true,,ft,361,174.04080000000002,58.848053,17.176666,false,,,,,
,,TÖCKSFORS,Mast,true,,ft,400,304.1904,59.587997,11.820222,false,,,,,
,,SVINESUND,Mast,true,,ft,328,183.4896,59.08714,11.258111,false,,,,,
,,SUNNE/BLÅBÄRSKULLEN,Mast,true,,ft,860,676.0464000000001,59.8365,12.866667,false,,,,,
,,ARVIKA/ÖRSHULTABERGET 2,Mast,true,,ft,390,352.95840000000004,59.62325,12.671223,false,,,,,
,,KOPPOM,Mast,true,,ft,354,374.5992,59.710835,12.11564,false,,,,,
,,ÅRJÄNG,Mast,true,,ft,381,353.56800000000004,59.40381,12.110111,false,,,,,
,,SILLERUD/MYSKHÖJDEN,Mast,true,,ft,374,323.088,59.364944,12.656833,false,,,,,
,,SVANSKOG 2,Mast,true,,ft,338,328.2696,59.14278,12.574722,false,,,,,
,,FENGERSFORS,Wind turbine,true,,ft,328,239.8776,59.001667,12.554723,false,,,,,
,,ÅMÅL,Mast,true,,ft,361,195.9864,59.079445,12.751389,false,,,,,
,,EDSLESKOG,Mast,true,,ft,335,348.99600000000004,59.03722,12.418056,false,,,,,
,,HOLMERUD,Mast,true,,ft,328,345.03360000000004,59.427223,12.034722,false,,,,,
,,FENGERSFORS,Wind turbine,true,,ft,492,285.9024,59.00028,12.551111,false,,,,,
,,FENGERSFORS,Wind turbine,true,,ft,492,291.9984,59.004166,12.550556,false,,,,,
,,RÖNNINGEN,Mast,true,,ft,328,295.9608,59.014446,12.056389,false,,,,,
,,BYN,Mast,true,,ft,328,366.0648,59.325,12.399445,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,424.8912,59.423336,12.043056,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,424.8912,59.429447,12.024445,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,434.94960000000003,59.43028,12.032778,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,424.8912,59.42639,12.03,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,427.9392,59.426666,12.0375,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,431.90160000000003,59.419445,12.039167,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,440.13120000000004,59.421112,12.031944,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,420.9288,59.4225,12.022778,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,409.0416,59.425556,12.017222,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,424.8912,59.36889,12.059444,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,428.85360000000003,59.366665,12.050278,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,424.8912,59.36139,12.0419445,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,430.07280000000003,59.36111,12.050278,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,405.9936,59.365276,12.039445,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,424.8912,59.35694,12.046667,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,434.94960000000003,59.35722,12.055555,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,430.07280000000003,59.361664,12.058889,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,427.0248,59.36472,12.0633335,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,415.1376,59.359444,12.067223,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,415.1376,59.352776,12.056945,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,406.908,59.352222,12.048612,false,,,,,
,,ÅRJÄNG,Wind turbine,true,,ft,591,415.1376,59.34833,12.056667,false,,,,,
,,ÅRJÄNG,Mast,true,,ft,459,376.1232,59.405556,12.056389,false,,,,,
,,KARLSTAD/SÖRMON/1,Mast,true,,ft,604,275.5392,59.39203,13.38325,false,,,,,
,,KARLSTAD,Chimney,true,,ft,377,163.9824,59.385834,13.573334,false,,,,,
,,GRUMS,Chimney,true,,ft,328,149.0472,59.34,13.118889,false,,,,,
,,KARLSTAD/SÖRMON/2,Mast,true,,ft,328,191.1096,59.39192,13.382334,false,,,,,
,,ÖLSERUD,Wind turbine,true,,ft,328,164.8968,59.016388,13.15861,false,,,,,
,,AMÖN,Wind turbine,true,,ft,328,170.07840000000002,59.355278,13.763889,false,,,,,
,,ÖLSERUD,Mast,true,,ft,328,156.972,59.02778,13.122222,false,,,,,
,,SÖDRA NY,Mast,true,,ft,328,174.04080000000002,59.12222,13.176945,false,,,,,
,,KNABBTORP,Mast,true,,ft,394,440.13120000000004,59.783054,13.984722,false,,,,,
,,BLOMBACKA,Wind turbine,true,,ft,482,369.1128,59.635002,13.891111,false,,,,,
,,BLOMBACKA,Wind turbine,true,,ft,482,367.8936,59.632774,13.893611,false,,,,,
,,SEGERSTADS SKÄRGÅRD,Wind turbine,true,,ft,469,190.1952,59.266945,13.35889,false,,,,,
,,SEGERSTADS SKÄRGÅRD,Wind turbine,true,,ft,469,189.8904,59.264446,13.368334,false,,,,,
,,SEGERSTADS SKÄRGÅRD,Wind turbine,true,,ft,469,189.8904,59.265556,13.3825,false,,,,,
,,SEGERSTADS SKÄRGÅRD,Wind turbine,true,,ft,469,189.8904,59.2575,13.348333,false,,,,,
,,SEGERSTADS SKÄRGÅRD,Wind turbine,true,,ft,469,190.1952,59.258057,13.384444,false,,,,,
,,SEGERSTADS SKÄRGÅRD,Wind turbine,true,,ft,469,191.1096,59.264446,13.391389,false,,,,,
,,SEGERSTADS SKÄRGÅRD,Wind turbine,true,,ft,469,189.8904,59.265556,13.403889,false,,,,,
,,SEGERSTADS SKÄRGÅRD,Wind turbine,true,,ft,469,190.8048,59.264168,13.4147215,false,,,,,
,,SEGERSTADS SKÄRGÅRD,Wind turbine,true,,ft,469,190.5,59.259167,13.394722,false,,,,,
,,SEGERSTADS SKÄRGÅRD,Wind turbine,true,,ft,469,190.5,59.260277,13.406111,false,,,,,
,,ÖLME,Mast,true,,ft,577,217.93200000000002,59.35853,14.002111,false,,,,,
,,DEGERFORS,Mast,true,,ft,525,320.9544,59.20728,14.383223,false,,,,,
,,FILIPSTAD/KLOCKARHÖJDEN,Mast,true,,ft,1083,613.5624,59.682503,14.123972,false,,,,,
,,KOPPARBERG,Mast,true,,ft,384,379.476,59.86139,14.991417,false,,,,,
,,BJÖRNEBORG,Wind turbine,true,,ft,328,205.1304,59.22778,14.151388,false,,,,,
,,LÄRNÅS,Mast,true,,ft,328,256.03200000000004,59.420555,14.070833,false,,,,,
,,KRISTINEHAMN,Mast,true,,ft,328,264.8712,59.28389,14.220278,false,,,,,
,,LÄMÅS,Wind turbine,true,,ft,492,276.1488,59.034164,14.361389,false,,,,,
,,LÄMÅS,Wind turbine,true,,ft,492,274.9296,59.02861,14.360556,false,,,,,
,,VRETSTORP,Wind turbine,true,,ft,492,294.132,59.00778,14.927501,false,,,,,
,,VRETSTORP,Wind turbine,true,,ft,492,288.9504,59.01139,14.926945,false,,,,,
,,VRETSTORP,Wind turbine,true,,ft,492,288.036,59.01361,14.922501,false,,,,,
,,BÄCKHAMMAR,Mast,true,,ft,394,263.9568,59.181946,14.285001,false,,,,,
,,GRANNÄS,Wind turbine,true,,ft,492,281.94,59.06333,14.3566675,false,,,,,
,,GRANNÄS,Wind turbine,true,,ft,492,285.9024,59.058887,14.3550005,false,,,,,
,,KRISTINAHAMN VERK 1,Wind turbine,true,,ft,591,346.86240000000004,59.298054,14.251667,false,,,,,
,,KRISTINAHAMN VERK 2,Wind turbine,true,,ft,591,358.14000000000004,59.2925,14.224444,false,,,,,
,,KRISTINAHAMN VERK 3,Wind turbine,true,,ft,591,366.0648,59.29861,14.223055,false,,,,,
,,KRISTINAHAMN VERK 4,Wind turbine,true,,ft,591,324.0024,59.293056,14.2125,false,,,,,
,,KRISTINAHAMN VERK 5,Wind turbine,true,,ft,591,352.95840000000004,59.293056,14.238334,false,,,,,
,,KRISTINAHAMN VERK 6,Wind turbine,true,,ft,591,348.99600000000004,59.28583,14.2283325,false,,,,,
,,KRISTINAHAMN VERK 7,Wind turbine,true,,ft,591,341.98560000000003,59.288055,14.2502775,false,,,,,
,,KRISTINAHAMN VERK 8,Wind turbine,true,,ft,591,362.10240000000005,59.32083,14.2425,false,,,,,
,,KRISTINAHAMN VERK 9,Wind turbine,true,,ft,591,362.10240000000005,59.315834,14.247778,false,,,,,
,,KRISTINAHAMN VERK 10,Wind turbine,true,,ft,591,334.06080000000003,59.278057,14.224722,false,,,,,
,,KRISTINAHAMN VERK 11,Wind turbine,true,,ft,591,334.97520000000003,59.274445,14.235001,false,,,,,
,,KRISTINAHAMN VERK 12,Wind turbine,true,,ft,591,346.86240000000004,59.280556,14.242223,false,,,,,
,,KRISTINAHAMN VERK 13,Wind turbine,true,,ft,591,327.9648,59.27778,14.251389,false,,,,,
,,KRISTINAHAMN VERK 14,Wind turbine,true,,ft,591,334.97520000000003,59.28,14.215,false,,,,,
,,KRISTINAHAMN VERK 15,Wind turbine,true,,ft,591,334.97520000000003,59.29861,14.210555,false,,,,,
,,KRISTINAHAMN VERK 16,Wind turbine,true,,ft,591,337.10880000000003,59.286667,14.216389,false,,,,,
,,VASSGÅRDA,Wind turbine,true,,ft,591,363.01680000000005,59.362778,14.204166,false,,,,,
,,VASSGÅRDA,Wind turbine,true,,ft,591,355.09200000000004,59.355553,14.190833,false,,,,,
,,VASSGÅRDA,Wind turbine,true,,ft,591,334.06080000000003,59.3575,14.200556,false,,,,,
,,VASSGÅRDA,Wind turbine,true,,ft,591,317.9064,59.345833,14.156111,false,,,,,
,,VASSGÅRDA,Wind turbine,true,,ft,591,324.0024,59.34611,14.166667,false,,,,,
,,VASSGÅRDA,Wind turbine,true,,ft,591,345.03360000000004,59.352497,14.182222,false,,,,,
,,VASSGÅRDA,Wind turbine,true,,ft,591,328.8792,59.344723,14.176667,false,,,,,
,,VASSGÅRDA,Wind turbine,true,,ft,591,327.0504,59.34944,14.174445,false,,,,,
,,ÖREBRO/LOCKHYTTAN,Mast,true,,ft,1060,570.8904,59.429363,15.048834,false,,,,,
,,RIDDARHYTTAN,Mast,true,,ft,427,402.0312,59.849472,15.570666,false,,,,,
,,GUNNILBO,Mast,true,,ft,344,215.79840000000002,59.79597,15.831166,false,,,,,
,,ÖREBRO/LOCKHYTTAN,Mast,false,,ft,453,386.4864,59.429447,15.048806,false,,,,,
,,GÖTARSVIK,Wind turbine,true,,ft,328,131.064,59.31889,15.576944,false,,,,,
,,LANNÄS,Wind turbine,true,,ft,328,124.968,59.154446,15.558611,false,,,,,
,,ODENSBACKEN,Wind turbine,true,,ft,328,124.968,59.173058,15.451944,false,,,,,
,,LANNÄS,Wind turbine,true,,ft,328,124.968,59.154167,15.566389,false,,,,,
,,ST MELLÖSA,Wind turbine,true,,ft,328,125.8824,59.206944,15.467777,false,,,,,
,,LÄNNÄS,Wind turbine,true,,ft,328,123.1392,59.157223,15.566667,false,,,,,
,,LÄPPE,Wind turbine,true,,ft,492,231.03840000000002,59.13556,15.859445,false,,,,,
,,DAGSJÖN,Wind turbine,true,,ft,335,167.94480000000001,59.18667,15.958889,false,,,,,
,,MOSÅS,Wind turbine,true,,ft,492,188.976,59.186947,15.127501,false,,,,,
,,MOSÅS,Wind turbine,true,,ft,492,185.928,59.181946,15.126111,false,,,,,
,,VÄSTTORP,Wind turbine,true,,ft,492,228.90480000000002,59.131943,15.863334,false,,,,,
,,PÅLSBODA,Wind turbine,true,,ft,479,252.0696,59.09889,15.363056,false,,,,,
,,PÅLSBODA,Wind turbine,true,,ft,479,257.86080000000004,59.094997,15.3675,false,,,,,
,,PÅLSBODA,Wind turbine,true,,ft,479,263.0424,59.09139,15.3725,false,,,,,
,,KUMLA,Wind turbine,true,,ft,492,187.1472,59.176666,15.121667,false,,,,,
,,KUMLA,Wind turbine,true,,ft,492,188.976,59.17278,15.119166,false,,,,,
,,KUMLA,Wind turbine,true,,ft,492,188.976,59.16889,15.116667,false,,,,,
,,VÄSTERÅS/LILLHÄRAD,Pylon,true,,ft,1070,360.88320000000004,59.643612,16.400667,false,,,,,
,,SALA 2,Mast,true,,ft,420,176.78400000000002,59.91186,16.649834,false,,,,,
,,VÄSTERÅS,Chimney,true,,ft,492,153.3144,59.588417,16.513416,false,,,,,
,,DUNKER,Mast,true,,ft,338,173.43120000000002,59.174446,16.7965,false,,,,,
,,SURAHAMMAR,Mast,true,,ft,348,179.22240000000002,59.688446,16.26111,false,,,,,
,,NORSA,Mast,true,,ft,338,117.9576,59.498417,16.04961,false,,,,,
,,KÖPING,Silo,true,,ft,374,120.396,59.501278,16.032583,false,,,,,
,,ÄSKÖPING,Wind turbine,true,,ft,328,150.876,59.14167,16.093334,false,,,,,
,,SKOGBYN,Mast,true,,ft,394,239.8776,59.960556,16.3925,false,,,,,
,,VÄSTERÅS,Chimney,true,,ft,361,117.04320000000001,59.586666,16.508888,false,,,,,
,,ESKILSTUNA,Mast,true,,ft,394,193.8528,59.333332,16.582224,false,,,,,
,,UPPSALA DOMKYRKA,Cathedral,false,,ft,377,131.064,59.857777,17.6325,false,,,,,
,,UPPSALA/BRÄNNUGNEN,Chimney,true,,ft,328,116.12880000000001,59.852222,17.678888,false,,,,,
,,BÅLSTA/EKOLSUND,Mast,true,,ft,404,175.56480000000002,59.623276,17.418139,false,,,,,
,,STOCKHOLM/FITTJA,Chimney,true,,ft,328,104.8512,59.258057,17.864166,false,,,,,
,,STOCKHOLM/HAGBY,Mast,true,,ft,394,137.7696,59.49136,17.981585,false,,,,,
,,STOCKHOLM/HÄSSELBYSTRAND1,Chimney,true,,ft,387,146.9136,59.36139,17.82639,false,,,,,
,,SÖDERTÄLJE/RAGNHILDSBORG,Mast,true,,ft,394,200.5584,59.223446,17.62064,false,,,,,
,,SÖDERTÄLJE/KARLEBY,Chimney,true,,ft,459,154.8384,59.177807,17.665916,false,,,,,
,,UPPSALA/BRUNNBY,Mast,true,,ft,738,266.3952,59.856304,17.776693,false,,,,,
,,GRANTORP/KOLBOTTEN,Pylon\, Power line.,true,,ft,367,117.04320000000001,59.4275,17.58889,false,,,,,
,,GRANTORP/KOLBOTTEN,Pylon\, Power line.,true,,ft,374,113.99520000000001,59.432503,17.59639,false,,,,,
,,GRANTORP/KOLBOTTEN,Pylon\, Power line.,true,,ft,335,102.108,59.473335,17.567223,false,,,,,
,,GRANTORP/KOLBOTTEN,Pylon\, Power line.,true,,ft,338,107.89920000000001,59.529446,17.53,false,,,,,
,,GRANTORP/KOLBOTTEN,Pylon\, Power line.,true,,ft,331,101.8032,59.53347,17.523832,false,,,,,
,,JÄRNA,Mast,true,,ft,338,153.924,59.101444,17.600224,false,,,,,
,,SPARRSÄTRA,Mast,true,,ft,344,139.2936,59.660473,17.030611,false,,,,,
,,GNESTA,Mast,true,,ft,338,137.16,59.038334,17.302944,false,,,,,
,,KOLBOTTEN,Mast,true,,ft,338,149.0472,59.218666,17.703724,false,,,,,
,,HÖLÖ,Mast,true,,ft,335,146.9136,59.034943,17.56561,false,,,,,
,,STOCKHOLM/HÄSSELBYSTRAND1,Chimney,true,,ft,381,145.0848,59.36111,17.826668,false,,,,,
,,KISTA,Building,true,,ft,525,170.07840000000002,59.40139,17.946943,false,,,,,
,,KISTA,Building,true,,ft,387,150.876,59.406944,17.9575,false,,,,,
,,BROTTBY,Mast,true,,ft,404,195.9864,59.59,18.365639,false,,,,,
,,ORNÖ,Mast,true,,ft,358,135.3312,59.021442,18.381416,false,,,,,
,,VÄDDÖ,Mast,true,,ft,505,191.4144,59.968224,18.839918,false,,,,,
,,ÅGESTA,Pylon,true,,ft,394,185.6232,59.206196,18.084972,false,,,,,
,,STOCKHOLM/DJURGÅRDEN,Tower,true,,ft,328,103.0224,59.323055,18.09639,false,,,,,
,,STOCKHOLM/HÖGDALEN,Chimney,true,,ft,459,181.96560000000002,59.25639,18.061388,false,,,,,
,,STOCKHOLM/KAKNÄS,Tower,true,,ft,509,180.13680000000002,59.334164,18.125834,false,,,,,
,,STOCKHOLM/KLARA K:A,Church,false,,ft,348,113.99520000000001,59.331112,18.061388,false,,,,,
,,STOCKHOLM/NACKA,Pylon,true,,ft,984,355.09200000000004,59.297585,18.172943,false,,,,,
,,STOCKHOLM/STADSHUSET,City Hall,false,,ft,344,106.0704,59.32722,18.05611,false,,,,,
,,STOCKHOLM/VÄRTAN1,Gasometer,false,,ft,328,118.872,59.35611,18.09,false,,,,,
,,STOCKHOLM/VÄRTAN2(B),Chimney,true,,ft,463,160.9344,59.353333,18.103056,false,,,,,
,,STOCKHOLM/HAMMARBY,Tower,true,,ft,344,135.0264,59.300278,18.09889,false,,,,,
,,STOCKHOLM/HAMMARBYGÅRD,Chimney,true,,ft,344,107.89920000000001,59.30472,18.095278,false,,,,,
,,BLADÅKER,Building,true,,ft,344,135.636,59.99375,18.300917,false,,,,,
,,VAXTUNA,Mast,true,,ft,344,136.5504,59.607998,18.606417,false,,,,,
,,NYSÄTTRA,Mast,true,,ft,338,121.92,59.821167,18.886194,false,,,,,
,,STOCKHOLM/LIDINGÖ,Chimney,true,,ft,328,102.108,59.343887,18.159721,false,,,,,
,,STOCKHOLM/SKATTEHUSET,Building,false,,ft,361,130.1496,59.311665,18.073334,false,,,,,
,,ÅKERSBERGA/LADVIK,Mast,true,,ft,338,145.9992,59.421974,18.233889,false,,,,,
,,GOTTRÖRA,Mast,true,,ft,341,138.3792,59.749054,18.110806,false,,,,,
,,RÖ/LOVISEDAL,Mast,true,,ft,413,193.8528,59.66875,18.464945,false,,,,,
,,KÄPPALA,Chimney,true,,ft,489,166.116,59.355278,18.226389,false,,,,,
,,STOCKHOLM/VÄRTAN2,Chimney,false,,ft,341,121.92,59.352776,18.100279,false,,,,,
,,STOCKHOLM,Mast,true,,ft,984,356.92080000000004,59.29608,18.176361,false,,,,,
,,NORRA LJUSTERÖ,Wind turbine,true,,ft,328,138.0744,59.51278,18.605,false,,,,,
,,SVANBERGA,Wind turbine,true,,ft,492,160.02,59.835278,18.702223,false,,,,,
,,SVANBERGA,Wind turbine,true,,ft,492,164.8968,59.829998,18.67861,false,,,,,
,,GRÖNA LUND,Tower,true,,ft,397,124.968,59.323055,18.09639,false,,,,,
,,NORRA LJUSTERÖ,Wind turbine,true,,ft,492,174.04080000000002,59.515278,18.6025,false,,,,,
,,TJÄRVEN,Mast,true,,ft,354,115.21440000000001,59.735443,19.336111,false,,,,,
,,SYSSLEBÄCK,Mast,true,,ft,400,482.1936,60.712112,12.904555,false,,,,,
,,DALBERGET,Mast,true,,ft,328,779.9832,60.988335,12.971944,false,,,,,
,,LOFFSTRAND/ENNARBOL,Mast,true,,ft,374,456.89520000000005,60.30886,13.382556,false,,,,,
,,MALUNG,Mast,true,,ft,344,598.932,60.66689,13.6571665,false,,,,,
,,BYRÅSEN,Wind turbine,true,,ft,387,604.1136,60.668056,13.650277,false,,,,,
,,BYRÅSEN,Wind turbine,true,,ft,387,608.076,60.66639,13.653889,false,,,,,
,,KYRKBERGET,Wind turbine,true,,ft,463,773.8872,60.878056,13.612778,false,,,,,
,,KYRKBERGET,Wind turbine,true,,ft,463,776.0208,60.881664,13.613056,false,,,,,
,,KYRKBERGET,Wind turbine,true,,ft,463,769.0104,60.884724,13.614445,false,,,,,
,,KYRKBERGET,Wind turbine,true,,ft,463,754.0752,60.888336,13.61389,false,,,,,
,,KYRKBERGET,Wind turbine,true,,ft,463,761.0856,60.89139,13.615278,false,,,,,
,,KYRKBERGET,Wind turbine,true,,ft,463,766.8768,60.89778,13.619166,false,,,,,
,,KYRKBERGET,Wind turbine,true,,ft,463,780.8976,60.894726,13.619166,false,,,,,
,,KYRKBERGET,Wind turbine,true,,ft,463,762.9144,60.894726,13.628612,false,,,,,
,,KYRKBERGET,Wind turbine,true,,ft,463,787.908,60.887222,13.6225,false,,,,,
,,KYRKBERGET,Wind turbine,true,,ft,463,780.8976,60.889446,13.630556,false,,,,,
,,ST. SVEDBERG,G R Wind turbine,true,,ft,492,0.6096,60.356388,13.945556,false,,,,,
,,ST. SVEDBERG,G R Wind turbine,true,,ft,492,0.6096,60.35111,13.942778,false,,,,,
,,ST. SVEDBERG,G R Wind turbine,true,,ft,492,0.6096,60.34722,13.947778,false,,,,,
,,ST. SVEDBERG,G R Wind turbine,true,,ft,492,0.6096,60.343056,13.948611,false,,,,,
,,ST. SVEDBERG,G R Wind turbine,true,,ft,492,0.6096,60.337776,13.947223,false,,,,,
,,ST. SVEDBERG,G R Wind turbine,true,,ft,492,0.6096,60.33472,13.938889,false,,,,,
,,ST. SVEDBERG,G R Wind turbine,true,,ft,492,0.6096,60.33722,13.926945,false,,,,,
,,ST. SVEDBERG,G R Wind turbine,true,,ft,492,0.6096,60.3425,13.933611,false,,,,,
,,ST. SVEDBERG,G R Wind turbine,true,,ft,492,0.6096,60.3475,13.930278,false,,,,,
,,SKÖRDRISBERGET,Mast,true,,ft,394,694.9440000000001,60.569443,13.482222,false,,,,,
,,STÖLLSÄTERBERGET,Mast,true,,ft,410,652.8816,60.455833,13.480556,false,,,,,
,,ÄPPELBO/HÅBERGET,Wind turbine,true,,ft,574,630.0216,60.402225,13.896389,false,,,,,
,,ÄPPELBO/HÅBERGET,Wind turbine,true,,ft,574,701.0400000000001,60.397503,13.906111,false,,,,,
,,ÄPPELBO/HÅBERGET,Wind turbine,true,,ft,574,705.9168000000001,60.39306,13.902222,false,,,,,
,,ÄPPELBO/HÅBERGET,Wind turbine,true,,ft,574,661.1112,60.389168,13.894167,false,,,,,
,,ÄPPELBO/HÅBERGET,Wind turbine,true,,ft,574,651.9672,60.38639,13.921111,false,,,,,
,,ÄPPELBO/HÅBERGET,Wind turbine,true,,ft,574,679.0944000000001,60.383335,13.925556,false,,,,,
,,ÄPPELBO/HÅBERGET,Wind turbine,true,,ft,574,661.1112,60.379166,13.929723,false,,,,,
,,VANSBRO/HUMMELBERGET,Mast,true,,ft,420,612.648,60.43689,14.1079445,false,,,,,
,,ÄPPELBO,Wind turbine,true,,ft,374,581.8632,60.503056,14.020833,false,,,,,
,,ÖRTJÄRN,Wind turbine,true,,ft,410,584.9112,60.102776,14.894444,false,,,,,
,,ÖRTJÄRN,Wind turbine,true,,ft,410,573.9384,60.101944,14.900277,false,,,,,
,,ÖRTJÄRN,Wind turbine,true,,ft,410,579.12,60.100555,14.906388,false,,,,,
,,ÖRTJÄRN,Wind turbine,true,,ft,410,583.0824,60.09611,14.916111,false,,,,,
,,ÖRTJÄRN,Wind turbine,true,,ft,410,580.9488,60.09889,14.911944,false,,,,,
,,RÖBERGSFJÄLLET,Wind turbine,true,,ft,410,647.0904,60.28611,14.222777,false,,,,,
,,FLATBERGET,Wind turbine,true,,ft,410,634.8984,60.283333,14.226388,false,,,,,
,,RÖBERGSFJÄLLET,Wind turbine,true,,ft,410,636.1176,60.281387,14.219722,false,,,,,
,,FLATBERGET,Wind turbine,true,,ft,410,641.9088,60.28,14.230277,false,,,,,
,,RÖBERGSFJÄLLET,Wind turbine,true,,ft,410,650.1384,60.278057,14.220833,false,,,,,
,,RÖBERGSFJÄLLET,Wind turbine,true,,ft,410,651.9672,60.2775,14.226666,false,,,,,
,,RÖBERGSFJÄLLET,Wind turbine,true,,ft,410,636.1176,60.27611,14.211389,false,,,,,
,,RÖBERGSFJÄLLET,Wind turbine,true,,ft,410,650.1384,60.27361,14.220555,false,,,,,
,,BRINGSJÖBERG,Wind turbine,true,,ft,335,545.8968,60.10861,14.780833,false,,,,,
,,SILKOMHÖJDEN,Wind turbine,true,,ft,456,568.1472,60.239166,14.197778,false,,,,,
,,SILKOMHÖJDEN,Wind turbine,true,,ft,456,590.0928,60.24222,14.196944,false,,,,,
,,SILKOMHÖJDEN,Wind turbine,true,,ft,456,563.88,60.245556,14.196389,false,,,,,
,,SILKOMHÖJDEN,Wind turbine,true,,ft,456,594.9696,60.24778,14.212777,false,,,,,
,,SILKOMHÖJDEN,Wind turbine,true,,ft,456,588.8736,60.25111,14.208889,false,,,,,
,,KJÖKEBERGET,Wind turbine,true,,ft,456,601.0656,60.254166,14.210555,false,,,,,
,,GRÄNGESBERG,Wind turbine,true,,ft,492,548.0304,60.124443,14.948611,false,,,,,
,,GRÄNGESBERG,Wind turbine,true,,ft,492,563.88,60.125,14.940833,false,,,,,
,,GRÄNGESBERG,Wind turbine,true,,ft,492,555.9552,60.12639,14.956388,false,,,,,
,,GRÄNGESBERG,Wind turbine,true,,ft,492,588.8736,60.120277,14.90861,false,,,,,
,,GRÄNGESBERG,Wind turbine,true,,ft,492,559.0032,60.121666,14.895833,false,,,,,
,,GRÄNGESBERG,Wind turbine,true,,ft,492,566.0136,60.120552,14.921667,false,,,,,
,,GRÄNGESBERG,Wind turbine,true,,ft,492,563.88,60.123886,14.916667,false,,,,,
,,GRÄNGESBERG,Wind turbine,true,,ft,492,556.8696,60.101665,14.9375,false,,,,,
,,GRÄNGESBERG,Wind turbine,true,,ft,492,581.8632,60.12972,14.961111,false,,,,,
,,GRÄNGESBERG,Wind turbine,true,,ft,492,559.9176,60.129166,14.917223,false,,,,,
,,GRÄNGESBERG,Wind turbine,true,,ft,492,595.884,60.102497,14.920556,false,,,,,
,,GRÄNGESBERG,Wind turbine,true,,ft,492,572.1096,60.123886,14.904722,false,,,,,
,,SÄLEN,Wind turbine,true,,ft,410,640.08,60.815556,14.403055,false,,,,,
,,SÄLEN,Wind turbine,true,,ft,410,644.0424,60.810833,14.400833,false,,,,,
,,SÄLEN,Wind turbine,true,,ft,410,669.9504000000001,60.809166,14.407778,false,,,,,
,,SÄLEN,Wind turbine,true,,ft,410,666.9024000000001,60.806667,14.400556,false,,,,,
,,SÄLEN,Wind turbine,true,,ft,410,690.0672000000001,60.8,14.403333,false,,,,,
,,SÄLEN,Wind turbine,true,,ft,410,680.0088000000001,60.796944,14.401944,false,,,,,
,,SÄLEN,Wind turbine,true,,ft,410,709.8792000000001,60.79333,14.399722,false,,,,,
,,SÄLEN,Wind turbine,true,,ft,410,700.1256000000001,60.790276,14.402222,false,,,,,
,,GESUNDA,Mast,true,,ft,328,566.928,60.856388,14.429167,false,,,,,
,,BORLÄNGE/IDKERBERGET,Mast,true,,ft,1073,809.8536,60.382275,15.138361,false,,,,,
,,VIKMANSHYTTAN,Mast,true,,ft,338,295.0464,60.31075,15.824917,false,,,,,
,,FALUN/LÖVBERGET,Mast,true,,ft,354,317.6016,60.626415,15.568556,false,,,,,
,,UVBERGET,Wind turbine,true,,ft,328,402.9456,60.161945,15.399445,false,,,,,
,,SÖRSKOG,Wind turbine,true,,ft,459,600.1512,60.802776,15.39,false,,,,,
,,SÖRSKOG,Wind turbine,true,,ft,459,600.1512,60.799168,15.391944,false,,,,,
,,SÖRSKOG,Wind turbine,true,,ft,459,594.0552,60.79111,15.401944,false,,,,,
,,SÖRSKOG,Wind turbine,true,,ft,459,576.9864,60.788612,15.395833,false,,,,,
,,SÖRSKOG,Wind turbine,true,,ft,459,594.9696,60.795555,15.409444,false,,,,,
